Melanoma,,
205447_s_at,MAP3K12,6.50
203466_at,MPV17,6.49
201485_s_at,RCN2,6.49
216033_s_at,FYN,6.48
204033_at,TRIP13,6.47
208992_s_at,STAT3,6.47
208637_x_at,ACTN1,6.47
212720_at,PAPOLA,6.46
212379_at,GART,6.44
210935_s_at,WDR1,6.44
217211_at,---,6.44
203100_s_at,CDYL,6.44
209385_s_at,PROSC,6.44
201188_s_at,ITPR3,6.43
210338_s_at,HSPA8,6.43
213338_at,RIS1,6.42
212073_at,CSNK2A1 /// CSNK2A1P,6.42
214437_s_at,SHMT2,6.40
203628_at,IGF1R,6.39
203590_at,DNCLI2,6.37
208308_s_at,GPI,6.36
202715_at,CAD,6.34
205210_at,TGFBRAP1,6.32
200656_s_at,P4HB,6.30
208711_s_at,CCND1,6.28
221210_s_at,NPL,6.28
205566_at,ABHD2,6.27
201617_x_at,CALD1,6.26
218813_s_at,SH3GLB2,6.25
213175_s_at,SNRPB,6.25
200968_s_at,PPIB,6.24
203570_at,LOXL1,6.23
209055_s_at,CDC5L,6.23
205195_at,AP1S1,6.23
214845_s_at,CALU,6.22
200956_s_at,SSRP1,6.22
206999_at,IL12RB2,6.19
212107_s_at,DHX9,6.19
218161_s_at,CLN6,6.19
221754_s_at,CORO1B,6.18
218215_s_at,NR1H2,6.17
200973_s_at,TSPAN3,6.15
201755_at,MCM5,6.14
204252_at,CDK2,6.14
219039_at,SEMA4C,6.14
207425_s_at,Aug-05,6.12
218755_at,KIF20A,6.10
208454_s_at,PGCP,6.08
212744_at,BBS4,6.08
206234_s_at,MMP17,6.07
210983_s_at,MCM7,6.06
217356_s_at,PGK1,6.05
219412_at,RAB38,6.05
201039_s_at,RAD23A,6.04
204271_s_at,EDNRB,6.04
214500_at,H2AFY,6.03
221558_s_at,LEF1,6.03
209834_at,CHST3,6.02
219468_s_at,CUEDC1,6.02
208089_s_at,TDRD3,6.01
217279_x_at,MMP14,6.00
203215_s_at,MYO6,5.99
208814_at,HSPA4,5.98
217419_x_at,AGRN,5.96
204415_at,G1P3,5.93
200641_s_at,YWHAZ,5.92
205606_at,LRP6,5.92
204099_at,SMARCD3,5.92
208698_s_at,NONO,5.91
207183_at,GPR19,5.89
209428_s_at,ZFPL1,5.89
210127_at,RAB6B,5.88
219537_x_at,DLL3,5.87
214941_s_at,FNBP3,5.87
209827_s_at,IL16,5.86
209226_s_at,TNPO1,5.83
214484_s_at,OPRS1,5.82
215760_s_at,KIAA0963,5.81
38069_at,CLCN7,5.79
201169_s_at,BHLHB2,5.77
210734_x_at,MAX,5.75
202260_s_at,STXBP1,5.73
215177_s_at,ITGA6,5.73
218075_at,AAAS,5.72
209235_at,CLCN7,5.72
203670_at,TTLL3,5.72
219361_s_at,ISG20L1,5.71
213799_s_at,PTPRA,5.71
219742_at,PRR7,5.70
201229_s_at,ARIH2,5.69
217871_s_at,MIF,5.68
204766_s_at,NUDT1,5.68
210470_x_at,NONO,5.67
212878_s_at,KNS2,5.66
203272_s_at,TUSC2,5.66
209828_s_at,IL16,5.66
202185_at,PLOD3,5.66
215081_at,KIAA1024,5.66
202736_s_at,LSM4,5.65
212420_at,ELF1,5.65
218824_at,FLJ10781,5.65
207443_at,NR2E1,5.62
219628_at,WIG1,5.60
221962_s_at,UBE2H,5.60
217777_s_at,HSPC121,5.60
211944_at,BAT2D1,5.58
201490_s_at,PPIF,5.58
205196_s_at,AP1S1,5.57
208670_s_at,CRI1,5.55
201813_s_at,TBC1D5,5.55
210178_x_at,FUSIP1,5.51
210541_s_at,RFP,5.51
210854_x_at,SLC6A8,5.50
204384_at,GOLGA2,5.50
202253_s_at,DNM2,5.49
220155_s_at,BRD9,5.49
215728_s_at,ACOT7,5.48
221882_s_at,TMEM8,5.46
212715_s_at,MICAL3,5.45
203198_at,CDK9,5.45
219040_at,CORO7,5.44
221911_at,ETV1,5.43
221524_s_at,RRAGD,5.43
214374_s_at,PPFIBP1,5.43
202993_at,ILVBL,5.41
218908_at,ASPSCR1,5.40
222153_at,MYEF2,5.40
40560_at,TBX2,5.40
206724_at,CBX4,5.39
217831_s_at,NSFL1C,5.38
208907_s_at,MRPS18B,5.37
204542_at,ST6GALNAC2,5.37
208002_s_at,ACOT7,5.35
201393_s_at,IGF2R,5.35
202593_s_at,MIR16,5.34
200769_s_at,MAT2A,5.34
209256_s_at,KIAA0265,5.33
200646_s_at,NUCB1,5.33
207233_s_at,MITF,5.33
209777_s_at,SLC19A1,5.32
200950_at,ARPC1A,5.31
221764_at,C19orf22,5.30
204262_s_at,PSEN2,5.30
201551_s_at,LAMP1,5.27
202580_x_at,FOXM1,5.23
215155_at,HEXA,5.23
218608_at,ATP13A2,5.22
211373_s_at,PSEN2,5.21
204881_s_at,UGCG,5.21
50314_i_at,C20orf27,5.21
204187_at,GMPR,5.21
217635_s_at,POLG,5.19
216591_s_at,SDHC,5.18
202589_at,TYMS,5.18
205018_s_at,MBNL2,5.17
221521_s_at,Pfs2,5.17
213217_at,ADCY2,5.15
203402_at,KCNAB2,5.15
206351_s_at,PEX10,5.14
218996_at,TFPT,5.14
212291_at,HIPK1,5.13
218474_s_at,KCTD5,5.12
200923_at,LGALS3BP,5.12
202354_s_at,GTF2F1,5.12
201710_at,MYBL2,5.12
202828_s_at,MMP14,5.12
222294_s_at,EIF2C2,5.12
201534_s_at,UBL3,5.11
218787_x_at,CWF19L1,5.11
212664_at,TUBB4,5.10
220587_s_at,GBL,5.10
203045_at,NINJ1,5.10
202095_s_at,BIRC5,5.09
214895_s_at,ADAM10,5.09
215735_s_at,TSC2,5.09
212770_at,TLE3,5.08
202996_at,POLD4,5.07
207060_at,EN2,5.05
203392_s_at,CTBP1,5.05
202600_s_at,NRIP1,5.04
221507_at,TNPO2,5.03
217829_s_at,USP39,5.03
208723_at,USP11,5.03
210186_s_at,FKBP1A,5.03
218045_x_at,PTMS,5.02
207239_s_at,PCTK1,5.00
202161_at,PKN1,5.00
217466_x_at,RPS2 /// LOC91561 /// LOC148430 /// LOC286444 /// LOC400963 /// LOC440589,5.00
217782_s_at,GPS1,4.99
200751_s_at,HNRPC,4.99
200612_s_at,AP2B1,4.98
201530_x_at,EIF4A1,4.98
210948_s_at,LEF1,4.98
209286_at,CDC42EP3,4.97
211947_s_at,BAT2D1,4.96
220477_s_at,C20orf30,4.96
205813_s_at,MAT1A,4.96
204137_at,TM7SF1,4.96
209257_s_at,CSPG6,4.95
213444_at,KIAA0543,4.94
201523_x_at,UBE2N,4.94
202219_at,SLC6A8,4.93
218368_s_at,TNFRSF12A,4.92
200604_s_at,PRKAR1A,4.91
204544_at,HPS5,4.91
208974_x_at,KPNB1,4.91
209407_s_at,DEAF1,4.90
209344_at,TPM4,4.90
208627_s_at,YBX1,4.90
201976_s_at,MYO10,4.89
214881_s_at,UBTF,4.89
202339_at,SYMPK,4.88
207039_at,CDKN2A,4.88
200903_s_at,AHCY,4.87
204736_s_at,CSPG4,4.87
200954_at,ATP6V0C,4.86
201388_at,PSMD3,4.86
206445_s_at,HRMT1L2,4.86
202072_at,HNRPL,4.86
204779_s_at,HOXB7,4.85
222175_s_at,PCQAP,4.84
219952_s_at,MCOLN1,4.84
212119_at,RHOQ,4.84
208930_s_at,ILF3,4.84
210417_s_at,PIK4CB,4.84
203304_at,BAMBI,4.83
201729_s_at,KIAA0100,4.82
218273_s_at,PPM2C,4.81
200706_s_at,LITAF,4.80
208973_at,PRNPIP,4.80
205164_at,GCAT,4.80
211797_s_at,NFYC,4.79
201932_at,LRRC41,4.79
207511_s_at,C2orf24,4.78
212025_s_at,FLII,4.78
200679_x_at,HMGB1,4.78
211924_s_at,PLAUR,4.77
219221_at,ZBTB38,4.77
209761_s_at,SP110,4.76
209258_s_at,CSPG6,4.76
201469_s_at,SHC1,4.76
220825_s_at,KIRREL,4.76
201051_at,ANP32A,4.75
218888_s_at,NETO2,4.74
201332_s_at,STAT6,4.74
200001_at,CAPNS1,4.73
201737_s_at,Feb-02,4.72
222026_at,---,4.71
211558_s_at,DHPS,4.71
205937_at,CGREF1,4.71
201168_x_at,ARHGDIA,4.71
203878_s_at,MMP11,4.70
206307_s_at,FOXD1,4.70
222263_at,SLC35E1,4.70
202024_at,ASNA1,4.69
219733_s_at,SLC27A5,4.68
208074_s_at,AP2S1,4.68
218848_at,WDR58,4.68
210605_s_at,MFGE8,4.68
219895_at,FAM70A,4.67
221797_at,LOC339229,4.67
214028_x_at,TDRD3,4.67
206777_s_at,CRYBB2,4.67
214828_s_at,CGI-96 /// dJ222E13.2,4.66
209015_s_at,DNAJB6,4.66
205586_x_at,VGF,4.65
206075_s_at,CSNK2A1,4.64
217996_at,PHLDA1,4.64
209920_at,BMPR2,4.63
218196_at,OSTM1,4.63
210052_s_at,TPX2,4.62
200644_at,MARCKSL1,4.61
207704_s_at,GAS7,4.60
208663_s_at,TTC3,4.60
203007_x_at,LYPLA1,4.60
213803_at,KPNB1,4.59
203239_s_at,CNOT3,4.59
209896_s_at,PTPN11,4.57
91816_f_at,RKHD1,4.57
204954_s_at,DYRK1B,4.56
209773_s_at,RRM2,4.56
208790_s_at,PTRF,4.56
217027_x_at,KPNB1,4.55
202062_s_at,SEL1L,4.54
201614_s_at,RUVBL1,4.54
210092_at,MAGOH,4.53
205270_s_at,LCP2,4.53
219260_s_at,DERP6,4.52
201879_at,ARIH1,4.50
209127_s_at,SART3,4.49
220451_s_at,BIRC7,4.49
208132_x_at,BAT2,4.48
210778_s_at,MXD4,4.48
211749_s_at,VAMP3,4.48
208621_s_at,VIL2,4.47
216583_x_at,---,4.46
202975_s_at,RHOBTB3,4.46
221972_s_at,SDF4,4.45
203718_at,NTE,4.45
212620_at,ZNF609,4.45
212605_s_at,NUDT3,4.45
221623_at,BCAN,4.45
217786_at,SKB1,4.44
218266_s_at,FREQ,4.43
221920_s_at,SLC25A37,4.43
209264_s_at,TSPAN4,4.43
208625_s_at,EIF4G1,4.42
213710_s_at,CALM1,4.42
203759_at,ST3GAL4,4.41
203890_s_at,DAPK3,4.41
204693_at,CDC42EP1,4.40
208916_at,SLC1A5,4.40
205425_at,HIP1,4.40
201456_s_at,BUB3,4.39
203452_at,B3GAT3,4.39
213311_s_at,KIAA1049,4.39
219588_s_at,LUZP5,4.38
218404_at,SNX10,4.37
211793_s_at,ABI2,4.37
203213_at,CDC2,4.37
213543_at,SGCD,4.36
217039_x_at,IGHG3,4.35
215952_s_at,OAZ1,4.35
212081_x_at,BAT2,4.34
221270_s_at,QTRT1,4.34
217427_s_at,HIRA,4.34
204524_at,PDPK1,4.34
210830_s_at,PON2,4.33
201765_s_at,HEXA,4.33
205322_s_at,MTF1,4.33
213788_s_at,FLJ35348,4.32
212979_s_at,KIAA0738,4.31
217785_s_at,YKT6,4.31
208932_at,PPP4C,4.29
220091_at,SLC2A6,4.29
218308_at,TACC3,4.29
204228_at,PPIH,4.29
222240_s_at,ISYNA1,4.28
200598_s_at,TRA1,4.28
212793_at,DAAM2,4.27
211543_s_at,GRK6,4.27
202799_at,CLPP,4.27
203071_at,SEMA3B,4.26
202976_s_at,RHOBTB3,4.26
201979_s_at,PPP5C,4.25
221269_s_at,SH3BGRL3,4.25
201890_at,RRM2,4.24
213986_s_at,C19orf6,4.22
214693_x_at,DJ328E19.C1.1 /// FLJ20719 /// LOC200030 /// MGC8902 /// LOC401967 /// AE01 /// AG1 /// LOC440675,4.22
204932_at,TNFRSF11B,4.21
217717_s_at,YWHAB,4.20
222267_at,FLJ14803,4.20
208682_s_at,MAGED2,4.18
211549_s_at,HPGD,4.17
221908_at,FLJ14627,4.17
203247_s_at,ZNF24,4.16
202320_at,GTF3C1,4.16
212303_x_at,KHSRP /// LOC441388,4.16
209215_at,TETRAN,4.16
203217_s_at,ST3GAL5,4.16
218774_at,DCPS,4.16
216952_s_at,LMNB2,4.15
214958_s_at,EVER1,4.15
222206_s_at,NCLN,4.13
203093_s_at,TIMM44,4.13
209789_at,CORO2B,4.13
208703_s_at,APLP2,4.13
207714_s_at,SERPINH1,4.13
202578_s_at,DDX19A,4.12
214464_at,CDC42BPA,4.12
203491_s_at,PIG8,4.12
203167_at,TIMP2,4.11
201646_at,SCARB2,4.11
218480_at,FLJ21839,4.10
201661_s_at,ACSL3,4.10
201416_at,SOX4,4.10
221538_s_at,PLXNA1,4.09
218376_s_at,MICAL1,4.09
204244_s_at,ASK,4.09
217997_at,PHLDA1,4.08
214487_s_at,RAP2A /// RAP2B,4.08
201635_s_at,FXR1,4.07
200846_s_at,PPP1CA,4.07
218529_at,CD320,4.07
214196_s_at,TPP1,4.07
206016_at,CCDC22,4.07
205574_x_at,BMP1,4.06
212347_x_at,MXD4,4.06
200766_at,CTSD,4.06
211787_s_at,EIF4A1,4.05
217960_s_at,TOMM22,4.05
212629_s_at,PKN2,4.05
212259_s_at,PBXIP1,4.05
200859_x_at,FLNA,4.05
44783_s_at,HEY1,4.04
204238_s_at,C6orf108,4.04
219637_at,ARMC9,4.03
218143_s_at,SCAMP2,4.03
214449_s_at,RHOQ,4.03
213457_at,MFHAS1,4.02
217104_at,LOC400410,4.02
221553_at,DKFZp564K142,4.02
215920_s_at,LOC283970 /// LOC440350,4.02
213926_s_at,HRB,4.02
219663_s_at,MGC4659,4.01
201801_s_at,SLC29A1,4.00
