Kidney,,
211352_s_at,NCOA3,5.34
40665_at,FMO3,5.32
213350_at,RPS11,5.32
219149_x_at,DBR1,5.30
219962_at,ACE2,5.28
204963_at,SSPN,5.27
211450_s_at,MSH6,5.27
201301_s_at,ANXA4,5.26
216129_at,ATP9A,5.26
202620_s_at,PLOD2,5.25
202619_s_at,PLOD2,5.25
216321_s_at,NR3C1,5.25
220744_s_at,WDR10,5.24
207232_s_at,DZIP3,5.23
204039_at,CEBPA,5.22
209160_at,AKR1C3,5.22
221058_s_at,CKLF,5.20
221123_x_at,ZNF395,5.20
203565_s_at,MNAT1,5.20
204298_s_at,LOX,5.18
219161_s_at,CKLF,5.15
203477_at,COL15A1,5.15
47550_at,LZTS1,5.15
214081_at,PLXDC1,5.13
218748_s_at,SEC10L1,5.12
200755_s_at,CALU,5.12
211250_s_at,SH3BP2,5.12
212998_x_at,HLA-DQB1,5.11
205091_x_at,RECQL,5.09
203400_s_at,TF,5.09
210657_s_at,Aug-00,5.08
207431_s_at,DEGS1,5.07
203510_at,MET,5.07
203896_s_at,PLCB4,5.06
207095_at,SLC10A2,5.05
219380_x_at,POLH,5.05
213993_at,SPON1,5.03
205739_x_at,ZNF588,5.02
207813_s_at,FDXR,5.02
210512_s_at,VEGF,5.01
203767_s_at,STS,5.01
64408_s_at,CALML4,5.00
212496_s_at,JMJD2B,4.98
221192_x_at,ET,4.97
212758_s_at,TCF8,4.96
203964_at,NMI,4.95
205590_at,RASGRP1,4.95
204192_at,CD37,4.94
221803_s_at,NRBF2,4.94
211303_x_at,PSMAL,4.93
206155_at,ABCC2,4.93
221626_at,ZNF506,4.92
215296_at,CDC42BPA,4.92
205099_s_at,CCR1,4.92
203213_at,CDC2,4.91
206483_at,LRRC6,4.89
214724_at,DIXDC1,4.89
218172_s_at,DERL1,4.88
221881_s_at,CLIC4,4.88
201141_at,GPNMB,4.87
213541_s_at,ERG,4.86
201539_s_at,FHL1,4.85
218610_s_at,FLJ11151,4.85
207513_s_at,ZNF189,4.83
203141_s_at,AP3B1,4.83
221986_s_at,KLHL24,4.82
203245_s_at,FLJ35348,4.82
212671_s_at,HLA-DQA1 /// HLA-DQA2,4.82
203604_at,ZNF516,4.81
207509_s_at,LAIR2,4.80
219777_at,GIMAP6,4.80
204468_s_at,TIE1,4.79
210282_at,ZNF198,4.79
217643_x_at,FLJ22795,4.79
203323_at,CAV2,4.79
218736_s_at,PALMD,4.79
218775_s_at,BOMB,4.78
210515_at,TCF1,4.78
218839_at,HEY1,4.78
211989_at,SMARCE1,4.78
204244_s_at,ASK,4.76
212902_at,SEC24A,4.76
206606_at,LIPC,4.75
203940_s_at,VASH1,4.74
213747_at,---,4.74
209676_at,TFPI,4.74
203840_at,BLZF1,4.74
221021_s_at,CTNNBL1,4.74
218883_s_at,MLF1IP,4.73
203771_s_at,BLVRA,4.73
202412_s_at,USP1,4.72
213258_at,TFPI,4.72
219666_at,MS4A6A,4.72
204165_at,WASF1,4.71
209933_s_at,CD300A,4.70
207000_s_at,PPP3CC,4.69
213012_at,NEDD4,4.68
215078_at,SOD2,4.67
219494_at,RAD54B,4.65
201302_at,ANXA4,4.65
221950_at,EMX2,4.64
205197_s_at,ATP7A,4.64
221539_at,EIF4EBP1,4.63
213598_at,HSA9761,4.63
214995_s_at,APOBEC3G /// APOBEC3F,4.62
37170_at,BMP2K,4.61
201942_s_at,CPD,4.61
218585_s_at,DTL,4.60
32723_at,CSTF1,4.60
217966_s_at,C1orf24,4.60
203185_at,RASSF2,4.60
204803_s_at,RRAD,4.60
214222_at,DNAH7,4.59
203934_at,KDR,4.59
219303_at,C13orf7,4.59
219271_at,GALNT14,4.59
89977_at,FLJ20581,4.59
219789_at,NPR3,4.59
205269_at,LCP2,4.58
220775_s_at,UEV3,4.57
219266_at,ZNF350,4.57
214889_at,DKFZP564J102,4.57
207231_at,DZIP3,4.57
215791_at,ITSN1,4.56
221210_s_at,NPL,4.55
203960_s_at,C1orf41,4.55
213358_at,KIAA0802,4.55
221561_at,SOAT1,4.54
214193_s_at,C1orf107,4.54
210982_s_at,HLA-DRA,4.53
203895_at,PLCB4,4.53
33760_at,PEX14,4.51
214282_at,CP,4.50
44790_s_at,C13orf18,4.50
212492_s_at,JMJD2B,4.50
213094_at,GPR126,4.49
210691_s_at,CACYBP,4.49
209469_at,GPM6A,4.48
201667_at,GJA1,4.48
202897_at,PTPNS1,4.48
221987_s_at,FLJ10534,4.48
218145_at,TRIB3,4.47
214660_at,PELO,4.47
209946_at,VEGFC,4.47
212486_s_at,FYN,4.46
203491_s_at,PIG8,4.46
207808_s_at,PROS1,4.46
205730_s_at,ABLIM3,4.46
215049_x_at,CD163,4.46
203915_at,CXCL9,4.45
211138_s_at,KMO,4.45
203957_at,E2F6,4.45
212464_s_at,FN1,4.43
209906_at,C3AR1,4.42
214257_s_at,SEC22L1,4.42
216506_x_at,MLLT10,4.42
209395_at,CHI3L1,4.42
212368_at,ZNF292,4.41
219361_s_at,ISG20L1,4.41
205639_at,AOAH,4.40
204566_at,PPM1D,4.40
203980_at,FABP4,4.40
205003_at,DOCK4,4.40
212110_at,SLC39A14,4.38
203598_s_at,WBP4,4.38
219937_at,TRHDE,4.38
205552_s_at,OAS1,4.38
213813_x_at,FTL,4.37
212385_at,TCF4,4.36
221514_at,UTP14A,4.36
203504_s_at,ABCA1,4.36
217857_s_at,RBM8A,4.36
203284_s_at,HS2ST1,4.36
204820_s_at,BTN3A3 /// BTN3A2,4.35
204369_at,PIK3CA,4.35
214500_at,H2AFY,4.34
202503_s_at,KIAA0101,4.33
219818_s_at,GPATC1,4.31
204802_at,RRAD,4.31
213537_at,HLA-DPA1,4.31
221781_s_at,DNAJC10,4.30
201340_s_at,ENC1,4.30
203665_at,HMOX1,4.30
202190_at,CSTF1,4.30
209724_s_at,ZFP161,4.30
211711_s_at,PTEN,4.29
218196_at,OSTM1,4.29
207153_s_at,GLMN,4.29
202856_s_at,SLC16A3,4.29
221695_s_at,MAP3K2,4.28
206247_at,MICB,4.28
204912_at,IL10RA,4.26
209200_at,MEF2C,4.25
214149_s_at,ATP6V0E,4.25
202656_s_at,SERTAD2,4.24
209582_s_at,CD200,4.23
202034_x_at,RB1CC1,4.22
213906_at,MYBL1,4.22
220606_s_at,NBLA03831,4.22
215719_x_at,FAS,4.21
215281_x_at,POGZ,4.21
202589_at,TYMS,4.21
219317_at,POLI,4.20
210041_s_at,PGM3,4.20
210298_x_at,FHL1,4.19
213644_at,MGC33887,4.18
212314_at,KIAA0746,4.18
217763_s_at,RAB31,4.18
217986_s_at,BAZ1A,4.18
219291_at,DTWD1,4.18
220694_at,DDEF1IT1,4.17
211980_at,COL4A1,4.17
222180_at,YES1,4.16
201669_s_at,MARCKS,4.15
204316_at,RGS10,4.15
213372_at,PAQR3,4.15
221211_s_at,C21orf7,4.15
202007_at,NID1,4.15
215908_at,---,4.14
202497_x_at,SLC2A3,4.14
204023_at,RFC4,4.14
209955_s_at,FAP,4.13
209541_at,IGF1,4.12
40255_at,DDX28,4.12
205603_s_at,DIAPH2,4.11
205194_at,PSPH,4.10
213526_s_at,PSENEN /// F25965,4.10
208712_at,CCND1,4.10
219948_x_at,UGT2A3,4.10
210385_s_at,ARTS-1,4.10
204007_at,FCGR3B,4.09
202803_s_at,ITGB2,4.08
202101_s_at,RALB,4.08
204533_at,CXCL10,4.07
212587_s_at,PTPRC,4.07
219412_at,RAB38,4.06
219972_s_at,C14orf135,4.06
221584_s_at,KCNMA1,4.05
202628_s_at,SERPINE1,4.05
213956_at,CAP350,4.05
221666_s_at,PYCARD,4.05
217881_s_at,CDC27,4.05
212746_s_at,KIAA0470,4.05
201847_at,LIPA,4.05
207541_s_at,EXOSC10,4.05
212171_x_at,VEGF,4.04
203202_at,HRB2,4.04
201657_at,ARL1,4.04
204171_at,RPS6KB1,4.04
205306_x_at,KMO,4.03
212840_at,KIAA0794,4.03
220330_s_at,SAMSN1,4.03
218995_s_at,EDN1,4.03
208934_s_at,LGALS8,4.03
202381_at,ADAM9,4.02
217586_x_at,---,4.02
218804_at,TMEM16A,4.02
212636_at,QKI,4.02
221213_s_at,SUHW4,4.01
213452_at,ZNF184,4.01
222192_s_at,FLJ21820,4.01
201116_s_at,CPE,4.01
209750_at,NR1D2,4.00
204807_at,TMEM5,4.00
