Endometrial,,
204006_s_at,FCGR3A /// FCGR3B,4.94
218868_at,ACTR3B,4.93
221671_x_at,IGKC /// IGKV1-5,4.93
218267_at,CINP,4.92
215287_at,---,4.92
217999_s_at,---,4.92
205194_at,PSPH,4.90
205899_at,CCNA1,4.89
204584_at,L1CAM,4.89
206632_s_at,APOBEC3B,4.89
213469_at,PGAP1,4.89
203869_at,USP46,4.88
209126_x_at,KRT6B,4.88
218842_at,FLJ21908,4.87
204873_at,PEX1,4.85
203256_at,CDH3,4.85
214666_x_at,IREB2,4.84
205413_at,MPPED2,4.84
212122_at,RHOQ /// LOC284988,4.84
218806_s_at,VAV3,4.84
60794_f_at,ZNF587,4.83
210117_at,SPAG1,4.80
219634_at,CHST11,4.79
209160_at,AKR1C3,4.79
209642_at,BUB1,4.78
220269_at,FLJ23049,4.76
204470_at,CXCL1,4.74
203362_s_at,MAD2L1,4.72
218668_s_at,RAP2C,4.71
221079_s_at,METTL2 /// FLJ12760,4.70
202286_s_at,TACSTD2,4.67
212816_s_at,CBS,4.66
222180_at,YES1,4.64
204792_s_at,WDTC2,4.63
219049_at,ChGn,4.62
210074_at,CTSL2,4.61
211641_x_at,---,4.58
202552_s_at,CRIM1,4.58
209314_s_at,HBS1L,4.58
221311_x_at,DJ122O8.2,4.57
204831_at,CDK8,4.56
219497_s_at,BCL11A,4.55
220171_x_at,KIAA1704,4.55
203936_s_at,MMP9,4.55
218662_s_at,HCAP-G,4.54
218963_s_at,KRT23,4.53
221685_s_at,FLJ20364,4.52
219216_at,ETAA16,4.52
210732_s_at,LGALS8,4.50
212092_at,PEG10,4.49
218959_at,HOXC10,4.49
213951_s_at,TBPIP,4.48
208935_s_at,LGALS8,4.45
203915_at,CXCL9,4.44
218395_at,ACTR6,4.42
211148_s_at,ANGPT2,4.41
220467_at,FLJ21272,4.38
205964_at,ZNF426,4.38
216682_s_at,FAM48A,4.38
219938_s_at,PSTPIP2,4.38
218674_at,FLJ13611,4.36
204750_s_at,DSC2,4.36
219759_at,LRAP,4.35
210926_at,FKSG30,4.34
217627_at,ZNF573,4.33
216211_at,C10orf18,4.31
206554_x_at,SETMAR,4.30
220992_s_at,C1orf25,4.29
214422_at,RAD23B /// LOC131185,4.29
213644_at,MGC33887,4.29
204362_at,SCAP2,4.28
219433_at,BCOR,4.27
203358_s_at,EZH2,4.26
214757_at,---,4.26
201370_s_at,CUL3,4.25
221634_at,RPL23AP7,4.25
203881_s_at,DMD,4.24
203967_at,CDC6,4.24
218545_at,FLJ11088,4.23
203130_s_at,KIF5C,4.23
220201_at,MNAB,4.23
211760_s_at,VAMP4,4.21
218128_at,NFYB,4.21
221566_s_at,NOL3,4.20
215201_at,REPS1,4.20
213623_at,KIF3A,4.20
204025_s_at,PDCD2,4.20
214710_s_at,CCNB1,4.19
206026_s_at,TNFAIP6,4.17
204314_s_at,CREB1,4.17
205420_at,PEX7,4.17
204859_s_at,APAF1,4.15
219306_at,KIF15,4.13
203971_at,SLC31A1,4.12
208876_s_at,PAK2,4.12
218703_at,SEC22L2,4.10
211464_x_at,CASP6,4.09
219000_s_at,DCC1,4.09
214061_at,WDR67,4.09
212353_at,SULF1,4.08
204672_s_at,ANKRD6,4.06
201291_s_at,TOP2A,4.05
201641_at,BST2,4.03
218332_at,BEX1,4.02
204675_at,SRD5A1,4.02
213954_at,KIAA0888,4.01
203285_s_at,HS2ST1,4.00
