217528_at,CLCA2,5.83
204259_at,MMP7,5.82
216594_x_at,AKR1C1,5.78
218644_at,PLEK2,5.75
209516_at,SMYD5,5.74
216623_x_at,TNRC9,5.74
205780_at,BIK,5.74
219497_s_at,BCL11A,5.72
209035_at,MDK,5.71
217148_x_at,IGLV2-14,5.71
204989_s_at,ITGB4,5.69
204614_at,SERPINB2,5.68
219121_s_at,RBM35A,5.67
209772_s_at,CD24,5.66
219764_at,FZD10,5.63
217198_x_at,IGH@ /// IGHD /// IGHG1,5.63
204026_s_at,ZWINT,5.63
217258_x_at,---,5.63
208262_x_at,MEFV,5.63
211056_s_at,SRD5A1,5.62
209591_s_at,BMP7,5.59
213378_s_at,DDX11,5.57
204256_at,ELOVL6,5.54
204151_x_at,AKR1C1,5.54
204508_s_at,CA12,5.52
202580_x_at,FOXM1,5.52
201577_at,NME1,5.52
215214_at,IGLV3-25,5.51
203559_s_at,ABP1,5.51
204990_s_at,ITGB4,5.51
208079_s_at,STK6,5.49
210735_s_at,CA12,5.48
214315_x_at,CALR,5.45
214073_at,CTTN,5.44
204779_s_at,HOXB7,5.43
204675_at,SRD5A1,5.43
203755_at,BUB1B,5.43
216541_x_at,IGHG1 /// IGHG3 /// IGHV1-69 /// MGC27165,5.42
213826_s_at,---,5.40
202756_s_at,GPC1,5.38
214710_s_at,CCNB1,5.38
210347_s_at,BCL11A,5.37
209955_s_at,FAP,5.37
206632_s_at,APOBEC3B,5.36
205014_at,FGFBP1,5.36
217619_x_at,---,5.36
39817_s_at,C6orf108,5.34
218959_at,HOXC10,5.34
212353_at,SULF1,5.33
219232_s_at,EGLN3,5.33
216251_s_at,KIAA0153,5.32
208555_x_at,CST2,5.30
203560_at,GGH,5.29
215118_s_at,---,5.29
211715_s_at,BDH,5.26
218326_s_at,LGR4,5.25
220668_s_at,DNMT3B,5.25
215108_x_at,TNRC9,5.24
211908_x_at,---,5.24
205490_x_at,GJB3,5.23
211644_x_at,IGKC,5.23
202998_s_at,LOXL2,5.22
216510_x_at,IGHA1 /// IGHD /// IGHG1 /// IGHM /// LOC390714,5.21
210356_x_at,MS4A1,5.19
221286_s_at,PACAP,5.19
203889_at,SGNE1,5.16
201468_s_at,NQO1,5.16
203782_s_at,POLRMT,5.16
37117_at,ARHGAP8 /// LOC553158,5.15
218726_at,DKFZp762E1312,5.15
205676_at,CYP27B1,5.14
202094_at,BIRC5,5.12
202620_s_at,PLOD2,5.12
218720_x_at,SEZ6L2,5.11
204033_at,TRIP13,5.09
209771_x_at,CD24,5.08
215582_x_at,MCM3AP,5.08
203963_at,CA12,5.04
216641_s_at,LAD1,5.03
222245_s_at,FER1L4,5.03
204981_at,SLC22A18,5.03
222039_at,LOC146909,5.02
206102_at,PSF1,5.00
209057_x_at,CDC5L,4.99
218010_x_at,C20orf149,4.99
210559_s_at,CDC2,4.99
201287_s_at,SDC1,4.98
205049_s_at,CD79A,4.97
201490_s_at,PPIF,4.96
204348_s_at,AK3L1,4.95
210127_at,RAB6B,4.95
216379_x_at,CD24,4.95
212020_s_at,MKI67,4.94
210070_s_at,CHKB /// CPT1B,4.92
204269_at,PIM2,4.92
215949_x_at,IGHM,4.92
216365_x_at,IGLC2,4.92
213273_at,ODZ4,4.92
205185_at,SPINK5,4.91
210074_at,CTSL2,4.90
211637_x_at,---,4.89
219233_s_at,GSDML,4.87
205980_s_at,ARHGAP8 /// LOC553158,4.86
212190_at,SERPINE2,4.84
212143_s_at,IGFBP3,4.84
219918_s_at,ASPM,4.83
65517_at,AP1M2,4.83
37152_at,PPARD,4.80
217418_x_at,MS4A1,4.79
211640_x_at,IGHV1-69,4.79
202949_s_at,FHL2,4.76
205666_at,FMO1,4.76
205328_at,CLDN10,4.75
213622_at,COL9A2,4.74
204767_s_at,FEN1,4.74
204768_s_at,FEN1,4.73
218321_x_at,STYXL1,4.72
201644_at,TSTA3,4.72
212531_at,LCN2,4.71
202310_s_at,COL1A1,4.70
216542_x_at,IGHG1 /// MGC27165,4.70
217419_x_at,AGRN,4.69
202107_s_at,MCM2,4.69
209885_at,RHOD,4.68
203915_at,CXCL9,4.68
218883_s_at,MLF1IP,4.65
211653_x_at,AKR1C2,4.65
